PM_PROPERTY_ID,PROPERTY_NAME,ADDRESS_OF_RECORD,POSTAL_CODE,LATITUDE,LONGITUDE
5890437,800 Southern Ave Apartments,800 SOUTHERN AVE SE,20032,38.82735337,-76.99461836
2704668,The Pew Charitable Trusts,0901 E ST NW,20004,38.89674159,-77.02417364
2704668,The Pew Charitable Trusts,0901 E ST NW,20004,38.89674159,-77.02417364
1417487,Herald Square - 1250 H Street N.W.,0733  13TH ST NW,20005,38.89956769,-77.02910814
1423516,1825 Connecticut Avenue,1825 CONNECTICUT AV NW,20009,38.91548697,-77.04572093
1435721,1301 New York Ave,1301 NEW YORK AV NW,,38.90055963,-77.03003291
1544020,505 9th Street,505 9TH ST NW,20004,38.89653301,-77.02325138
3336808,Potomac Plaza,2475 VIRGINIA AV NW,,38.89905025,-77.05254201
1649511,2445 M Street,2445 M ST NW,20037,38.90558112,-77.05263194
4351597,Capitol Park Tower,0301  G ST SW,20024,38.88167428,-77.01680413
3500944,The Flats of Dupont Circle,2000 N ST NW,,38.90684926,-77.04544738
1356874,1015 15th Street,1015 15TH ST NW,20005,38.90308514,-77.03413181
3496646,The HSC Pediatric Center,1731 BUNKER HILL RD NE,20017,38.94137589,-76.98104112
1429585,Van Ness Center,4301 CONNECTICUT AV NW,20008,38.94493214,-77.06311116
4390450,Seton House,1160 VARNUM ST,20017,38.94438865,-76.99153569
16885,1133 15th Street,1133 15TH ST NW,20005,38.90485327,-77.03400267
1620667,77 K Street,77 K ST NE,20002,38.90211582,-77.00638206
1411409,1730 M ST,1730 M ST NW,,38.90533968,-77.04009476
3365976,! Woodrow Wilson High School,3950 CHESAPEAKE ST NW,20016,38.95016418,-77.07777801
3520541,1333 H St NW,1333 H ST NW,20005,38.90050458,-77.03112149
2590129,1000 Thomas Jefferson Street NW,1000 THOMAS JEFFERSON ST NW,,38.90284297,-77.06062606
1856025,1441 L Street,1441 L ST NW,,38.90405123,-77.03380463
3998608,DC Lottery Building,2101 MARTIN LUTHER KING JR AV SE,20020,38.8654159,-76.98968531
3122341,"Jemal's Lazriv, LLC",1900 HALF ST SW,20536,38.86662488,-77.00993171
1418471,Thurston & Mitchell Halls,1900 F ST NW,,38.89697534,-77.04393219
1409004,20 Massachusetts Avenue,20 MASSACHUSETTS AVE NW,20529,38.89776576,-77.01066578
1417479,625 Indiana Avenue,0625 INDIANA AV NW,20004,38.89456791,-77.02071161
1419812,Elliott School,1957 E ST NW,20052,38.8962911,-77.04423989
1327939,1700 Pennsylvania Avenue NW (Mills),1700 PENNSYLVANIA AV NW,,38.89861583,-77.03995725
4152006,The Woodley,2700  WOODLEY RD NW,20008,38.9251355,-77.05572962
1356874,1015 15th Street,1015 15TH ST NW,20005,38.90288192,-77.03423718
4373175,Corcoran School of the Arts and Design,1700 NEW YORK AV,20006,38.89584701,-77.03974044
2222721,"Saul Subsidiary II Limited Partnership 601 Pennsylvania Ave,
NWWashington, DC",0601 PENNSYLVANIA AV NW,20004,38.89338834,-77.02052251
3365796,! Eastern High School,1730 EAST CAPITOL ST NE,20003,38.89041012,-76.97968656
2590124,1999 K Street NW,1999 K ST NW,20036,38.90305172,-77.04458463
1257639,Blake Building,1025 CONNECTICUT AV NW,20036,38.90359373,-77.03933901
1340568,"1331 F Street, NW",1331 F ST NW,20004,38.89764826,-77.03092887
1418471,Thurston & Mitchell Halls,1900 F ST NW,,38.89697534,-77.04393219
1419589,"1120 G Street, NW",1120 G ST NW,20005,38.89814164,-77.02774081
1556355,1776 G Street,1776 G ST NW,20006,38.89810624,-77.04117807
3283514,"Jemal's Darth Vader, LLC",111 MASSACHUSETTS AVE NW,20001,38.89967769,-77.01317606
1419693,1800 K Street,1800 K ST NW,,38.90208719,-77.04206404
3373031,The Mead Center at Arena Stage,1101 6TH ST SW,20024,38.87712562,-77.02036042
1334631,Union Center Plaza,0810 1ST ST NE,,38.90063227,-77.00695892
3507253,1575 Eye Street (DDOE),1575 I ST NW,,38.90165685,-77.03546268
4178741,Benning Terrace,0610 - 0620 46TH PL SE,20019,38.88130853,-76.93590247
1446135,810 7th St N.W.,0810 7TH ST NW,20001,38.90062539,-77.02219923
3531245,"1200 G Street, NW",1200 G ST NW,20005,38.89801175,-77.02851874
3365786,Deal Middle School,3815 FORT DR NW,20016,38.9529042,-77.07520137
3685579,Holiday Inn Georgetown,2101 WISCONSIN AVE NW,20007,38.91746836,-77.06839795
1327939,1700 Pennsylvania Avenue NW (Mills),1700 PENNSYLVANIA AV NW,,38.89861583,-77.03995725
1412761,McPherson Building,0901 15TH ST NW,20005,38.90163044,-77.032794
1253867,901 D Street,0901 D ST SW,20260,38.88506002,-77.02474986
1418471,Thurston and Mitchell Halls,0514 19TH ST NW,20052,38.89657007,-77.04393194
1069662,999 North Capitol Street NE,999 NORTH CAPITOL ST NE,20002,38.90202876,-77.0085478
3883919,70 Capitol Yards,70 I ST SE,20003,38.87952443,-77.00702822
3502512,Gelman Building,2120 L ST NW,20037,38.90341296,-77.04760643
3991736,The Jefferson Hotel,1200 16TH ST,20036,38.90599442,-77.03697339
3500919,Alban Towers,3700 MASSACHUSETTS AV NW,,38.92818638,-77.07371788
3531245,"1200 G Street, NW",1200 G ST NW,20005,38.89817806,-77.02826648
1852852,National Guard Memorial Building,0001 MASSACHUSETTS AV NW,,38.89812042,-77.00962234
3306993,1025 Thomas Jefferson Street,1025 THOMAS JEFFERSON ST NW,20007,38.90333924,-77.05929918
6240862,Liaison Capitol Hill DC,415 NEW JERSEY AVE NW,20001,38.89539744,-77.01068603
2704668,The Pew Charitable Trusts,0901 E ST NW,,38.89658046,-77.02436437
4382740,The Ring Building,1200 18TH ST NW,20036,38.90598826,-77.04210182
1406853,"830 First Street, NE",830 1ST ST,20002,38.90110225,-77.00768358
3518106,1350 Connecticut Avenue NW,1350 CONNECTICUT AV NW Unit: 1200,,38.90831127,-77.04303647
1434327,20 M,0020 M ST,,38.87678837,-77.00789131
1356874,1015 15th Street,1015 15TH ST NW,,38.90288192,-77.03423718
3411352,DC Armory/National Guard,2001 EAST CAPITOL STREET SE,20003,38.88850422,-76.97551469
1411409,1730 M ST,1730 M ST NW,,38.90533968,-77.04009476
1268752,1850 M St.,1850 M ST NW,20036,38.90536331,-77.04289353
3751906,Hechinger Mall,1501 MARYLAND AV NE,,38.90043255,-76.98087818
1423296,1399 New York Ave NW,1399 NEW YORK AVE NW,20005,38.89990243,-77.03159491
1532643,Hotung International Building/Sport & Fitness Center,550 1ST ST NW,20001,38.89690688,-77.01249173
6279268,Mayfair Mansions,3720 - 3820 HAYES ST NE,20019,38.9049781,-76.94609899
3500400,"Cathedral Avenue Cooperative, Inc.",4101 CATHEDRAL AV NW,,38.93048367,-77.07969075
1030273,1919 Penn Ave,1916 I ST NW,20006,38.90118614,-77.04374594
4351597,Capitol Park Tower,0301  G ST SW,20024,38.88168173,-77.01680642
1415263,Shenkman Hall,616 23RD ST NW,20037,38.89793869,-77.05040372
4005190,"1110 Vermont Avenue, NW",1110 VERMONT AVE NW,20005,38.90431697,-77.03322544
23232,1717 Penn Ave,1717 PENNSYLVANIA AVE NW,20006,38.8994702,-77.04039343
3500944,The Flats of Dupont Circle,2000 N ST NW,,38.90684926,-77.04544738
3830280,Sofitel Washington DC,806 15TH ST NW,20005,38.90050597,-77.03398789
2266003,Residence Hall at Square 80,2135 F ST,,38.89767087,-77.0481232
2728715,Communications  Workers of America Building,501 3RD ST NW,20001,38.89656709,-77.0147821
3402383,Sofitel Washington DC,806 15TH ST NW,20005,38.90050597,-77.03398789
4407200,DoubleTree by Hilton Hotel Washington DC,1515 RHODE ISLAND AVE NW,20005,38.90794333,-77.03550962
3523177,The Brandywine Apartments,4545 CONNECTICUT AVE NW,20008,38.94922959,-77.06588898
3977161,LXR,3515 PROSPECT ST NW,20007,38.90654808,-77.06922082
4838948,Carillon House,2500 WISCONSIN AVE NW,20007,38.92293072,-77.0740469
4178744,Kenilworth Courts,4400 - 4442 PONDS ST NE,20019,38.91169774,-76.9379485
1188996,1225 Eye Street,1225 I ST NW,20005,38.90164878,-77.02915741
1532643,Hotung International Building/Sport & Fitness Center,550 1ST ST,20001,38.89688747,-77.01279591
4178741,Benning Terrace,4408 G ST SE,20019,38.88048042,-76.93865667
1427938,Thomas Circle CF LLC,0001 THOMAS CIR NW,20005,38.90537932,-77.03260141
3506588,Carillon House,2500 WISCONSIN AV NW,,38.92292126,-77.07405484
4935922,District House,2121  H ST NW,20052,38.90042684,-77.04764972
1436134,"500 E Street, SW",500 E ST SW,20024,38.8829775,-77.01911388
3510438,T05 - Bladensburg Division Garage (2251),2250 26TH ST NE,20018,38.92234804,-76.97009089
1448823,4200 Wisconsin Ave,4200 WISCONSIN AV NW,20016,38.94349618,-77.07809747
1448823,4200 Wisconsin Ave,4200 WISCONSIN AVE NW,20016,38.94357199,-77.07780599
3220077,1730 Pennsylvania Ave NW,1730 PENNSYLVANIA AV NW,20006,38.89874481,-77.04022991
3048100,Patriots Plaza III - 2262 (EPL),375 E ST SW,20024,38.88404344,-77.01691453
2996442,Washington College of Law,4801 MASSACHUSETTS AV NW,20016,38.94513805,-77.09494856
3411353,McKinley Technology High/McKinley Middle Schooll,0101 T ST NE,20002,38.91522758,-77.00412472
1242152,Evening Star Building,1101 PENNSYLVANIA AVE NW,20004,38.89516346,-77.0274071
4178746,Richardson dwellings,5224 - 5246 CLAY ST NE,20019,38.8937027,-76.92583099
1396921,Hamilton Square,1401 F ST NW,20005,38.89768684,-77.03227374
3507253,1575 Eye Street (DDOE),1575 I ST NW,,38.90165685,-77.03546268
25020,Westbridge Office Building,2550 M ST NW,,38.90499683,-77.05421329
1434327,20 M,0020 M ST,20003,38.87678837,-77.00789131
3411352,DC Armory/National Guard,2001 EAST CAPITOL STREET SE,20003,38.88850422,-76.97551469
3468298,asbury dwellings,1616 MARION ST,20001,38.9119567,-77.02135642
1413138,Connecticut Building,1150 CONNECTICUT AV NW,,38.90536388,-77.04134142
4178746,Richardson dwellings,5225 - 5231 CLOUD PL NE,20019,38.89405061,-76.92527409
3412871,! Roosevelt High School/Roosevelt STAY High School,4301 13TH ST NW,20011,38.94303689,-77.02919915
1784866,1099 New York Ave.,1099 NEW YORK AV,20001,38.90172685,-77.02667375
1345607,800 N CAPITOL,800 NORTH CAPITOL ST NW,20002,38.9005122,-77.00973054
1196655,City Center,1401 H ST NW,20005,38.90050099,-77.03242418
1188996,1225 Eye Street,1225 I ST NW,20005,38.90164878,-77.02915741
1257638,1425K,1425 K ST NW,20005,38.90291748,-77.03307377
1436134,"500 E Street, SW",500 E ST SW,20024,38.88297005,-77.0191116
2266003,South Hall,2135 F ST NW,20037,38.89753831,-77.0481268
2590129,1000 Thomas Jefferson Street NW,1000 THOMAS JEFFERSON ST NW,,38.90284297,-77.06062606
1448823,4200 Wisconsin Ave,4200 WISCONSIN AV NW,20016,38.94349618,-77.07809747
1470509,1111 19th St NW,1111 19TH ST NW,20036,38.90441667,-77.04296027
1427938,Thomas Circle CF LLC,0001 THOMAS CIR NW,20005,38.90533989,-77.03275463
2930341,National Center for Higher Education,0001 DUPONT CIR NW,20036,38.90923459,-77.04445362
1412761,McPherson Building,0901 15TH ST NW,20005,38.90163044,-77.032794
1331555,Hamilton Crowne Plaza Hotel,1001 14TH ST NW,20005,38.90292616,-77.03158035
1083462,Terrell Place,575 7TH ST NW,20004,38.89703801,-77.02150887
3673221,The Green Building,2001 WISCONSIN AV NW,,38.91693453,-77.06739195
4008037,1717 K St NW,1000 CONNECTICUT AV,20036,38.90300985,-77.03982897
3506588,Carillon House,2500 WISCONSIN AV NW,20007,38.92292126,-77.07405484
4097123,Greenleaf Senior,1200 DELAWARE AV SW,20024,38.87593978,-77.0132603
1389055,"1301 Pennsylvania Ave., NW",1301 E ST NW,20004,38.89659004,-77.03002412
1069664,0900 Seventh Street NW (IBEW),900 7TH ST NW,20001,38.90114856,-77.02227456
4178737,Barry Farms,1324 - 1338 STEVENS RD SE,20020,38.85893418,-76.99883687
1391419,899 North Capitol Street (Union Square),899 NORTH CAPITOL ST NE,20002,38.90110153,-77.00845004
1348840,750 First Street,750 1ST ST NE,20002,38.89984144,-77.00748478
1423296,1399 New York Ave NW,1399 NEW  YORK  AV NW,20005,38.89990849,-77.03156316
1268752,1850 M St.,1850 M ST NW,20036,38.90536949,-77.04295035
3512821,B95 - Brentwood Yard S&I Shop,0601 T ST NE,20018,38.91435807,-76.99871155
2511662,0700 Sixth Street NW (USAA),700 6TH ST NW,20001,38.89917195,-77.02017327
2791015,"Tiber Island Cooperative Homes, Inc.",0461 N ST SW,20024,38.8760569,-77.01806073
3639769,Mount Vernon Plaza Associates,930 M ST NW,20001,38.90545622,-77.02549583
1327025,WWF,1250 24TH ST NW,20037,38.90649778,-77.05192919
1774495,Sumner Square,1615 M ST NW,20036,38.90587819,-77.03735566
3474237,1400 L St. NW,1400 L ST NW,20005,38.90345168,-77.03238003
2951825,Basilica of the National Shrine of the Immaculate Conception,400 MICHIGAN AVE NE,20017,38.93336212,-77.00067584
1427108,Potomac Center South,550 12TH ST SW,20024,38.88325944,-77.02750857
3688013,1350 I Street NW,1350 I ST NW,20005,38.90102795,-77.03129765
1406610,1750 Pennsylvania Ave,1750 PENNSYLVANIA AV NW,20006,38.89905363,-77.04076308
4097123,Greenleaf Senior,1200 DELAWARE AV SW,20024,38.87593978,-77.0132603
2729439,800 17TH ST,800 17TH ST NW,20006,38.90077894,-77.03974474
3751906,Hechinger Mall,1501 MARYLAND AV NE,,38.90043255,-76.98087818
1779473,United States Mint Building,0801 9TH ST NW,20001,38.90038608,-77.02361942
2511662,0700 Sixth Street NW (USAA),700 6TH ST NW,20001,38.89917195,-77.02017327
1434327,20 M,0020 M ST,20003,38.87678837,-77.00789131
3442458,Foxhall Square,3301 NEW MEXICO AV NW,,38.93358264,-77.08484264
1326957,1800 Massachusetts Avenue NW (SEIU),1800 - 1824 MASSACHUSETTS AV NW,20036,38.90878688,-77.04226616
5829,1101 17th Street,1101 17TH ST,20036,38.90411467,-77.03809349
2590129,1000 Thomas Jefferson Street NW,1000 THOMAS JEFFERSON ST NW,20007,38.90284297,-77.06062606
2267,600 Thirteenth St,0600 13TH ST NW,20005,38.89784861,-77.02987163
4178741,Benning Terrace,0610 - 0620 46TH PL SE,20019,38.88130853,-76.93590247
1423516,1825 Connecticut Avenue,1825 CONNECTICUT AV NW,20009,38.91549443,-77.04572322
3306993,1025 Thomas Jefferson Street,1025 THOMAS JEFFERSON ST NW,20007,38.90333179,-77.05929688
3510039,Gelman Library,2130 H ST NW,20052,38.89920032,-77.04841947
4820589,The Gale Eckington,151 Q ST NE,20002,38.91092783,-77.00409509
1544020,505 9th Street,0501  9TH ST NW,20004,38.89652555,-77.02324909
3502542,Capitol Place I,0555 NEW JERSEY AV NW,20001,38.89705892,-77.01124935
2285518,1333 New Hampshire Ave.,1333 NEW HAMPSHIRE AV NW,20036,38.90848429,-77.04374729
2267,600 Thirteenth St,0600 13TH ST NW,20005,38.89784116,-77.02986934
3496501,Reiss Science,3800 RESERVOIR RD,,38.90899043,-77.07518371
4178745,Lincoln Heights,4960 - 4962 EADS PL NE,20019,38.89583732,-76.9303599
1486998,1220 L Street,1220 L ST NW,20005,38.90338335,-77.02913987
2266003,South Hall,2135 F ST NW,20037,38.89753831,-77.0481268
2256973,1717 H St. NW,1717 H ST NW,20006,38.90050113,-77.04059681
3520541,MG-1333,1333 - 1343 H ST NW,,38.90053574,-77.031285
1749204,Mazza Gallerie,5300 WISCONSIN AV NW,20015,38.95974046,-77.08572064
1494464,777 Sixth Street NW - 2781,0777 6TH ST,,38.89937185,-77.01958964
4382740,The Ring Building,1200 18TH ST NW,20036,38.90598826,-77.04210182
4562546,Heart House,2400 N ST NW,20037,38.90700472,-77.05195297
1257638,1425K,1425 K ST NW,20005,38.90291356,-77.03306602
1268800,National Education Association,1525 M ST NW,20005,38.90596255,-77.0353756
3442458,Foxhall Square,3301 NEW MEXICO AV NW,20016,38.93358264,-77.08484264
1030284,1255 23rd Street,1225 23RD ST NW,20037,38.90640247,-77.04978884
1205203,"1667 K Street, NW",1667 K ST NW Unit: 900,,38.90300057,-77.03812989
5019130,TA0121 - 1100 FIRST ST,1100 1ST ST NE,20002,38.90401058,-77.00629521
3365778,Cardozo Education Campus,0539 CLIFTON ST NW,20009,38.92218032,-77.02847298
2951825,Basilica of the National Shrine of the Immaculate Conception,400 MICHIGAN AVE NE,20017,38.93336212,-77.00067584
1356874,1015 15th Street,1015 15TH ST NW,20005,38.90288192,-77.03423718
2511662,0700 Sixth Street NW (USAA),700 6TH ST NW,20001,38.8991645,-77.02017099
3977161,LXR,3515 PROSPECT ST NW,20007,38.90654808,-77.06922082
4378204,American Pharmacists Association,2215 CONSTITUTION AVE NW,20437,38.89311602,-77.04946409
1327025,WWF,1250 24TH ST NW,,38.90649778,-77.05192919
1873494,The Executive Building,1030 15TH ST NW,20005,38.90349979,-77.03487253
3680848,Center for Public Administration and Service,777 NORTH CAPITOL ST NE,20002,38.89984444,-77.00850295
3680006,DOROTHY I. HEIGHT COMMUNITY ACADEMY PCS,1400 1ST ST NW,,38.90910112,-77.01300541
1188996,1225 Eye Street,1225 I ST NW,,38.90164878,-77.02915741
3991736,The Jefferson Hotel,1200 16TH ST NW,20036,38.90594573,-77.03695807
27448,The Millennium Building,1909 K ST NW,,38.90286582,-77.04401849
16885,1133 15th Street,1133 15TH ST NW,20005,38.90485327,-77.03400267
3523177,The Brandywine Apartments,4545 CONNECTICUT AV NW,,38.9492529,-77.06536336
3442458,Foxhall Square,3301 NEW MEXICO AVE NW,20016,38.93364844,-77.08518407
2895757,1201 F St,1201 F ST NW,20004,38.89766464,-77.02852325
1396921,Hamilton Square,1401 F ST NW,,38.89764426,-77.03253116
6257246,Palomar DC - Silver P LLC,2121 P ST NW,20037,38.90982104,-77.0474154
4378974,Sidwell Friends School,3901 - 3827 WISCONSIN AV NW,20016,38.9404544,-77.0739823
1311349,64 New York Avenue,"64 NEW YORK AVENUE, NE",20002,38.90945702,-77.00645376
3883919,70 Capitol Yards,70 I ST SE,20003,38.87953188,-77.0070305
2590139,300 M Street SE,300 M ST SE,20003,38.87685167,-77.00132589
5829,1101 17th Street,1101 17TH ST,20036,38.90411467,-77.03809349
3512611,T06 - Northern Bus Division,4701 14TH ST NW,20011,38.94803711,-77.0323174
4178741,Benning Terrace,0610 - 0620 46TH PL SE,20019,38.88130853,-76.93590247
1447242,10 G,10 G ST NE,20002,38.8990745,-77.0081367
4178746,Richardson dwellings,5225 - 5231 CLOUD PL NE,20019,38.89405061,-76.92527409
25204,1919 M Street,1919 M ST NW,20036,38.90641907,-77.04457082
1406610,1750 Pennsylvania Ave,1750 PENNSYLVANIA AV NW,20006,38.89904617,-77.04076078
1257640,Bender Building,1120 CONNECTICUT AV NW,20036,38.90415786,-77.04098164
4885876,Bridgepoint Hospital National Harbor,4601 MARTIN LUTHER KING JR AV SE,20032,38.82485871,-77.01322778
1620667,77 K Street,77 K ST,,38.90203965,-77.00637307
3412512,Ballou High School / Ballou STAY High School,3401  4TH ST SE,20032,38.83851944,-77.00136478
1583321,Republic Square - 25 Mass Ave,25 MASSACHUSETTS AVE NW,20001,38.89846544,-77.01041674
3412512,Ballou High School / Ballou STAY High School,3401  4TH ST SE,20032,38.83851944,-77.00136478
3523177,The Brandywine Apartments,4545 CONNECTICUT AV NW,,38.9492529,-77.06536336
2996442,Washington College of Law,4801 MASSACHUSETTS AV NW,,38.94513805,-77.09494856
1831622,Normandy- Capitol Place III,0050 F ST NW,20001,38.89707194,-77.0103936
3470735,The Kenmore,5415 CONNECTICUT AV NW,,38.96170583,-77.07284983
3500466,1200 Nineteenth Street Benchmarking,1200 19TH ST NW,20036,38.9061145,-77.04387105
1257638,1425K,1425 K ST NW,20005,38.90291356,-77.03306602
2729439,800 17TH ST,800 17TH ST NW,20006,38.90077894,-77.03974474
1257635,1100L,1100 L ST NW,20005,38.90355024,-77.02754707
4097123,Greenleaf Senior,1200 DELAWARE AV SW,20024,38.87593978,-77.0132603
3996137,AFL-CIO,0815 16TH ST NW,20006,38.9007158,-77.03590456
4178741,Benning Terrace,0610 - 0620 46TH PL SE,20019,38.88130853,-76.93590247
3470735,The Kenmore,5415 CONNECTICUT AV NW,20015,38.96170583,-77.07284983
4374893,14W-Simpson,1315 W STREET NW,20009,38.91958357,-77.03168089
2538487,100 M Street,100 M ST,,38.87680182,-77.00537294
1784866,1099 New York Ave.,1099 NEW YORK AV,20001,38.9017343,-77.02667604
3685579,Holiday Inn Georgetown,2101 WISCONSIN AV NW,20007,38.91771007,-77.06832966
2266003,South Hall,2135 F ST NW,20037,38.89753831,-77.0481268
1347006,Franklin Court,1330 L ST NW,20005,38.90341662,-77.0312301
2590132,1050 Thomas Jefferson Street NW,1050 THOMAS JEFFERSON ST NW,20007,38.90388654,-77.06040573
3502821,Quebec House South,2800 QUEBEC ST NW,20008,38.93622237,-77.05558867
1257635,1100L,1100 L ST NW,20005,38.90355769,-77.02754935
4938598,The Westory,0607 14TH ST NW,20005,38.89787507,-77.03130075
25091,1801 L St. N.W.,1801 L ST NW,20036,38.90399047,-77.04200669
3283514,"Jemal's Darth Vader, LLC",111 MASSACHUSETTS AVE NW,20001,38.89967769,-77.01317606
2308771,1825 K Street,1825 K ST NW,20006,38.9028695,-77.04243628
5829,1101 17th Street,1101 17TH ST NW,20036,38.90405585,-77.03797318
1397164,Franklin Tower,1401 I ST NW,20005,38.90167406,-77.03242402
3996137,AFL-CIO,0815 16TH ST NW,20006,38.9007158,-77.03590456
2590132,1050 Thomas Jefferson Street NW,1050 THOMAS JEFFERSON ST NW,20007,38.90348715,-77.06043576
1567527,1310 G Street,1310 G ST NW,20005,38.8981241,-77.03018541
3374716,! John A. Wilson Building,1350 E ST NW,20004,38.89501014,-77.03135517
1427938,Thomas Circle CF LLC,0001 THOMAS CIR NW,20005,38.90533989,-77.03275463
4508405,1101 K Street - DC Reporting,1101 K ST NW,20005,38.90286804,-77.02741697
2411223,1501 M ST,1501 M ST,,38.90592477,-77.03498137
2704668,The Pew Charitable Trusts,0901 E ST NW,20004,38.89658046,-77.02436437
3523177,The Brandywine Apartments,4545 CONNECTICUT AV NW,20008,38.9492529,-77.06536336
4097157,Potomac Senior / Family,1225 G ST SE,20003,38.87967319,-76.99001179
3993836,DC001_Avalon at Foxhall,4100 MASSACHUSETTS AVENUE NW,20016,38.93509208,-77.08183449
1434327,20 M,0020 M ST,,38.87678837,-77.00789131
3448576,1401 K Street,1405 K ST NW,20005,38.90291377,-77.03230599
3500919,Alban Towers,3700 MASSACHUSETTS AVE NW,20016,38.92827882,-77.07370026
2308771,1825 K Street,1825 K ST NW,,38.90293304,-77.04258947
1779473,United States Mint Building,0801 9TH ST NW,20001,38.90034189,-77.02354829
2236387,CTTWB,1815-1821 PENNSYLVANIA AV,20006,38.90047639,-77.04245474
1494464,777 Sixth Street NW - 2781,0777 6TH ST,,38.89937185,-77.01958964
3512965,Law School,2900 VAN NESS ST NW,20008,38.94312679,-77.05853671
3977161,LXR,3515 PROSPECT ST NW,20007,38.90654808,-77.06922082
1446135,810 7th St N.W.,0810 7TH ST NW,20001,38.90063284,-77.02220151
3373031,The Mead Center at Arena Stage,1101 6TH ST SW,20024,38.87711817,-77.02035814
3685579,Holiday Inn Georgetown,2101 WISCONSIN AV NW,20007,38.91771007,-77.06832966
3829893,Paradise at Parkside,3712 - 3722 HAYES ST NE,20019,38.90726859,-76.9492816
3500928,Connecticut Heights,4817 - 4831 36TH ST NW,20008,38.95303539,-77.06876372
2951825,Basilica of the National Shrine of the Immaculate Conception,0400 MICHIGAN AV NE,,38.933464,-77.00072922
3514246,Waterfront,1010 - 1014 WISCONSIN AV NW,20007,38.9030827,-77.06295205
2736239,425 EYE,0425 I ST NW,20001,38.90164665,-77.0169417
6692082,DC520_AVA NoMa,55 M ST SE,20003,38.87627087,-77.00682169
2511662,0700 Sixth Street NW (USAA),0700 6TH ST,,38.89897868,-77.02026707
3402383,Sofitel Washington DC,806 15TH ST NW,20005,38.90051342,-77.03399018
1409004,20 Massachusetts Avenue,20 MASSACHUSETTS AVE NW,20529,38.89777321,-77.01066806
3267015,840 First Street NE,840 1ST ST NE,20002,38.90110524,-77.00688057
3883919,70 Capitol Yards,70 I ST SE,20003,38.87953188,-77.0070305
1425442,700 13th Street,0700 13TH ST NW,20005,38.8987419,-77.03004089
2951825,Basilica of the National Shrine of the Immaculate Conception,0400 MICHIGAN AV NE,,38.933464,-77.00072922
3373031,The Mead Center at Arena Stage,1101 6TH ST SW,20024,38.87712562,-77.02036042
2951825,Basilica of the National Shrine of the Immaculate Conception,400 MICHIGAN AVE NE,20017,38.93336212,-77.00067584
1873494,The Executive Building,1030 15TH ST,20005,38.90340445,-77.03500291
3510039,Gelman Library,2130 H ST,20052,38.89921435,-77.04820349
3523177,The Brandywine Apartments,4545 CONNECTICUT AV NW,20008,38.9492529,-77.06536336
1567527,1310 G Street,1310 G ST NW,20005,38.8981241,-77.03018541
3402383,Sofitel Washington DC,806 15TH ST NW,20005,38.90051342,-77.03399018
2791015,"Tiber Island Cooperative Homes, Inc.",0461 N ST SW,20024,38.8760569,-77.01806073
3830279,The Liaison Capitol Hill,415 NEW JERSEY AVE NW,20001,38.89539744,-77.01068603
2728715,Communications  Workers of America Building,501 3RD ST NW,20001,38.89656709,-77.0147821
1397164,Franklin Towers,1401 I ST,,38.90166403,-77.03241454
3411352,! DC Armory/National Guard,2001 EAST CAPITOL STREET SE,20003,38.88850422,-76.97551469
3466549,Embassy Suites Hotels,1250 22ND ST NW,20037,38.90684954,-77.04944536
2791015,"Tiber Island Cooperative Homes, Inc.",0461 N ST SW,20024,38.87604945,-77.01805844
3411353,! McKinley Technology High/McKinley Middle School/Old Boiler Bldg/Broadcast Bldg,0101 T ST NE,20002,38.91522758,-77.00412472
3411353,! McKinley Technology High/McKinley Middle School/Old Boiler Bldg/Broadcast Bldg,0101 T ST NE,20002,38.91522758,-77.00412472
3306993,1025 Thomas Jefferson Street,1025 THOMAS JEFFERSON ST NW,20007,38.90333924,-77.05929918
4178744,Kenilworth Courts,4400 - 4442 PONDS ST NE,20019,38.91169774,-76.9379485
3859338,Penn Quarter Project PQCE,616 E ST NW,20004,38.8949877,-77.02144875
4536856,Station House,0701 2ND ST NE,20002,38.899203,-77.003212
3502821,Quebec House South,2800 QUEBEC ST NW,,38.93622237,-77.05558867
4189342,1990 K Street-SV,1990 K ST NW,20006,38.90218491,-77.04454792
6276306,The Madison Hotel,1177 15TH ST NW,20005,38.90537674,-77.03406225
2729439,800 17TH ST,800 17TH ST NW,20006,38.90077149,-77.03974245
1389055,"1301 Pennsylvania Ave., NW",1301 E ST NW,20004,38.89638419,-77.02995562
2590132,1050 Thomas Jefferson Street NW,1050 THOMAS JEFFERSON ST NW,,38.90348715,-77.06043576
3373031,The Mead Center at Arena Stage,1101 6TH ST,,38.87748774,-77.0205065
1525528,50011 - 1425 New York Ave NW,1415 NEW YORK AV NW,20005,38.89973061,-77.03259804
3514246,Waterfront,1010 - 1014 WISCONSIN AV NW,,38.90298624,-77.06339747
2308771,1825 K Street,1825 K ST NW,20006,38.90293304,-77.04258947
1328161,Victor Building - 252510,0750 9TH ST NW,20001,38.89940057,-77.02442083
1335301,1900 K Street,1900 K ST NW,20006,38.90207129,-77.04391043
1397164,Franklin Tower,1401 I ST,20005,38.90166403,-77.03241454
1331462,1801 Pennsylvania Ave.,1801 PENNSYLVANIA AV,20006,38.90053395,-77.04199769
1311349,64 New York Avenue,64 NEW YORK AV,,38.90912136,-77.00689622
3283449,"Jemal's Cayre Woodies, LLC",1025 F ST NW,20004,38.89824499,-77.0264928
